text,label
sweet wallpaper,1
Why didn't you watch the game with me last night,1
which is always great fun,0
but those are for cars,0
you're trolling me,0
I want to make your pussy raw and cum in your face. You're such a dirty bitch and you're all mine,1
"If I was, I’d be kissing on your neck.",1
"I would love to spend a day at the beach with you, soaking up the sun and playing in the waves.",1
Could you do one really important thing for me though love?,1
And then pinch my nipples as hard as I can.,1
Aw that’s a good one,0
hahaha,0
Sounds nice;),1
Or you can just ride on my shoulders if you prefer,1
"Covid has bad eyesight, so as long as you kiss at night you’re safe",1
is it? i was lobbying for biscuit but i lost,0
Also keep sauce and spaghetti in different pockets,0
Many,0
ohhh fuck!,1
So what you doing to yourself? Hard as fuck ;),1
Natasha hows ur life going -10 to 10 hit me w it,0
Yikes 10 PM you hate to see it,0
I will,1
"i mean, vocab is kind of important.",0
"Hey Alexandra, I appreciate the super like :)",1
haha i'm just weird and i thought i'd point it out,0
"I did it before with grape and fruit punch, fruit punch was not the move",0
http://australianmuseum.net.au/Drop-Bear hey if you're a tourist i suggest you avoid dropbears,1
that's kind of a personal question,0
"laneways have food, duh",0
"lol a pounder, i've seen someone eat that",1
"poor thing, it's probably the acid rain",1
Ofc ofc gotta put all the time I waste on tik tok to good use,0
Math ehhh any English or papers tho I’m about it,0
Wbu,0
Punk,1
The biggest shame. I could only imagine what kind of trouble we would get into,1
weimaraner?,0
I just want it to feel good,1
recovering from persa last night,0
"up past it, down over it, then stop right before i pull out",1
"Socks are safer, but access time is greater. For me, the tradeoff isnt worth it.",0
omg luna park i haven't been in so long,0
That’s too nice I could say the same for u 👀,1
well how else do they get them all the way from sweden?,1
"melbourne, science kid",0
I may be a pussy but it's not going to stop me from messaging you,1
"Thong, baby. Black lace. Sheer and snug.",1
okay,0
Me: Yeah my place is on eastern and flamingo,1
It’s my second day here ion know either,0
What flavors do u suggest,0
I’ll get the lokos you get the skee ball,0
Lmaoooo hi Hailey,1
i didn't know people liked getting smashed on wednesdays,0
Just a good feeling 😏,1
Damn girl I wish I was your student,1
Me: I’m going to tear you up (lol. Sexual aggressiveness is a HUGE turn on for girls.),1
 your heart is as beautiful as your looks ,1
"well that's not going to end terribly well for you then, is it?",0
in the interests of full disclosure i cannot catch a frisbee,0
I apologize that my ancestors are not of your preferred nationality,0
I could use a little stress relief from a stunning person like you.,1
kind of but it goes by a different name,0
Who needs sleep when there are so many other fun things to do?,1
your selfassurance is admirable its so sexy ,1
I’ve gotten so used to claws from my roommates but Highkey I had a truly that tasted just like a Capri sun,0
sides and fuck me hard and fast,1
including the guy who is into bdsm,1
It really depends on recent masturbation tendencies but idk 5-10 min probably?,1
I'd love to curl up with you and get lost in a good story.,1
your consideration and kindness are a rare find its so attractive ,1
not norwegia,0
Between my legs.,1
"i didn't know melbourne had anything horribly exciting for research, unless it's coffee",0
*serving suggestion*,1
LMAO this is mine don’t make fun of the photo 😂,0
What’s your favorite thing about SF?,0
What are you teaching?,0
yeah and the angel hologram,0
🐦🐴,1
did you know there's goat porn on the internet?,0
Okay I see you we matched on one!,0
And that fizzled out pretty quick,0
Big fax,0
I want you to fill my pussy with your thick cock so bad love. And I'd love to do this all with my pretty purple princess plug in.,1
i've been watching blacklist,0
those sherlock hats look ridiculous,0
Hey if u don’t have underlying heavy anxiety are you really living?,0
I'm just gonna lightly wrap my hand around your hair to keep it out of your face and keep a little control over that pretty little mouth,1
It’s all good all the aunties love me,0
It’s heaven.,1
I'd love to explore new horizons with you and banish boredom forever.,1
i did first year biol that's it,0
cool,0
Same here. Do you have any idea what your going to do afterwards? Boxes arent free these days,0
"Santa Paula, close to L.A",1
"i'm doing a pathology major, which is less interesting than it sounds",0
There’s no other eay,1
U tryna meet tho? I’m down,1
YES,1
I'm stroking my hard cock thinking about you,1
Fwb,1
"psych is the best, i wish i hadn't forgotten quite so much from year 12 tho",0
we don't have that as a major,0
what are you doing with all that furniture then?,0
"nah, it's mostly theory",0
"Are you from Iraq, cause I want to see you Baghdad ass up",1
I would keep your spaghetti safe Oliveia,0
In fact I have never done as much as hug a girl,1
i don't comprehend,0
My back is arched just thinking about that,1
Definitely a chatmer,0
have you heard of his liquid record?,0
Oh baby,1
lol so your name sake is a plant?,1
sure,0
congratulations 🐤,0
I'd drop everything for you in a heartbeat.,1
i'm a little too old to be adopted,0
"alright, how are you?",0
i've heard of her but i don't really know any of her songs,0
Tell me how my hard cock feels in your tight little asshole.,1
I think there’s some demand out here actually. I know the medical industry in general does good out here,1
That shitty portrait is calling my name,0
I couldn’t hold out any longer,1
"idk, honestly i've just been seeing what the bloody hell this app is about",0
I wish I could just curl up in bed with you and take a nap.,1
Haha I’m a night owl,0
Lemme blow ur mind another day,1
yeah themed djing is a lot simpler,0
"lol no, i'm a dog person",0
Cause that's my fav,1
yes,0
"same, are you at uni?",1
"hey, i'm alright",0
 I would love to cook healthy meals with you and work on becoming our best selves together    ,1
so no blood to be seen,0
In high school we used to drink green apple vodka out of water bottles,0
Oh man migraines are the worst. I had them pretty bad for a couple years. How often do you get them?,0
Yea you do you Enjoy my big hard dick fucking,1
"i've done most of europe, spain was my favourite but always with mom",0
😂,1
Pff no it can wait… It’s cool,1
rip I do not miss finals one bit,0
Then when you've cum all over my cock I'm going to turn you over and force my cock all the way down your throat and fuck your face. And just before I cum I'm going to pull out and cum all over your face.,1
That's real smart. I've seen people really change after multiple concussions so I'm not letting my kids play football haha. How did it inspire your interest in neuroscience?,0
Hey baby,1
"Me: I want to stick my dick right in between those (Sorry for blatant vulgarity, but this IS real life. lol)",1
Nice. Good. More.,1
Then I want you to crawl up on me and ride me hard,1
I dont even know what's 50 miles away is that the desert or something,0
all the way down,1
haha how demented do you think i am... little offended honestly,1
That obvious huh? 😂,0
Oof I’m only free at 6 am every leap year I hope that’s not a problem,1
"haha yeah, i found some scenes really hilarious",0
ooh a band?,0
you look like a hipster,1
Yeah! Working from home is def weird but I’ve gotten into a routine now,0
i have heard of the tasmanian opium fields but bloody barbed wire...,0
dr. if i can swing it,0
"If everybody flossed, their teeth would be healthier. Therefore, there would be less of a need for dental surgery, and dentists would lose money",0
As long as we kissed from 6 ft away with our N95s on I see no problem,1
"How was your night, boogy",1
So how can we fix u being naughty?,1
your authenticity is a breath of fresh air its so rare ,1
"i'm thinking peter, right now",0
So more times than not a middle piece but a corner can go above and beyond,0
I wanna learn how to skateboard I feel like it’d be so fun,0
haha i know,0
I was so drunk I don’t remember much. Send me a picture,1
And the tall shelves at Costco have the best items,0
What's wild Anna,0
"nah, it's a horn, doesn't hurt them at all to file them down",0
As long as this giraffe is your top 😉,1
Oh hey there ;),1
Great I love feet. But tell me about your panties.,1
Ah the important parts,0
haha yes dogs can be such cowards,0
Sorry I was so busy today!! Hope work went well,0
Handcuff me,1
I can do that,1
Be prepared to pay my medical bills,1
and then you'll commit suicide?,0
Charmer,0
Haha I know! I love the honesty,1
Wish I could kiss you before bed.,1
Lmao Hailey how are you tho,0
🙊,1
What sort of things would you like to see change in terms of mental health resources/policy?,0
Can you put me in contact with your father so I can ask permission to go on a date with you,1
"it has a name, it is amazing, i've had the same at lord of the fries",0
Damn :( fathers always gotta be ruinin this,0
If you kiss at night tho Covid doesn’t know 🤫,1
Chat 28,1
"haha, yeah it's only a little appendix and they're all good 😸",0
Do any of you want to go on a date with me,1
Thrust your cock deep inside my mouth. Stretching my throat and making me squirm while I'm all tied up.,1
Hey we can practice first!!,1
"No, no. Relax. Go slow. Breathe baby breathe",1
"You may be a fine arts major, but the only fine art I see is you",1
I have to admit - that's a bit advanced for me. I'd probably have to take you out to a restaurant,1
"I'm in Berkeley, just moved here from the east coast",0
Baby?,1
Sweet I think to better coordinate this I need your snap tho,1
Nobody can guess what you put in the spaghetti but they know its good,0
Everything.,1
We can and we should,1
shit,0
"I have met up with only two I think. The first girl was pretty cool, but our first date was a few days before we got off for winter break so that didn't continue. Then I had a fling with another girl who was pretty cool (the tulaner). Another girl who I had seen around campus and was really into asked me out on tinder and then flaked in a pretty shitty way.",0
your intelligence is a major turnon its so impressive,1
didn't you hear about the snapchat leak?,0
"you can do it without using labels, but it's human nature to categorise.",0
Purple. Clear-ish. Sparkles.,1
Lol that’s chill what show u watching?,0
our conversations flow so effortlessly it feels like weve known each other forever ,1
Mmm I love that feeling when I thrust deep inside and my thighs press up against the back of yours.,1
I'd rather be watching the sunset with you.,1
is that an antique rocking horse?,0
really? i don't either so i listen while studying even though it's not really a good idea,0
Imagine how great it feels for me to inside you,1
"i once burnt my ears on school camp, man that was a nightmare",0
Jokes on him I had no idea at the time,0
I’m chillin just stuck at home like everyone else lol. V boring,0
"alright, wbu?",0
OH GOD I HAVE ONE OF THOSE,1
The suspense is killing me,0
i don't think so he looks straight,0
did not know that,0
"Theres a decent amount of peolle from the area though, like alpharetta and johns creeks and stuff",0
"i'm kind of pale, i burn pretty easily",0
"Oh I certainly do, I love when you toss me around and then stick it in me switching positions",1
Please don’t forget the right one!,1
"you’re pretty cute, I’d hold your hand in public",1
The only thing that’s sweet is you 👀,1
"Go to your index finger and finger and finger, feel yourself inside",1
Now you're talking,1
"Frank, SZA, Harry Styles, Rex Orange County, Giveon",0
Oh damn I thought you were talking about yourself. Knew that couldn't be true tho because you're 11/10 cute,1
I just moved here a couple of months ago for work. I graduated back in May. What are you studying?,0
Make me cum?,1
So the marriage is in August?,1
Giveon has that sadboi vibes but i swear his music is so touching and so good,0
"Me: Go into the bathroom, take a pic and send it.",1
"palma violets, raglans, national, jack white etc etc",0
ts1989 was rather well done,0
"doge person, vinyl enthusiast",0
everything's funny at school,0
my mom bought me a new turntable so i can't really complain 😸,1
Do it!,1
🐶🐶🐶,1
While your other fingers are inside my dripping hole...,1
True true quarantine has been so boring,0
😢,0
My clit is on fire! Please can I cum?,1
the tiny ponytail,0
lol lactose is a special little sugar,0
I have a traumatic childhood experience of accidetanlly making a your mom joke to a friend who's mom had died,0
Wow I'm hard now.,1
"I'm sitting with you, on your bed ;)",1
answer what?,0
and gently lick up and down,1
Only if we can keep going.,1
Did I?,1
Mhmmmmm...,1
Not yet. Mmm. Nice. Tell me something sweet.,1
I’ll stay in your bed if I have to,1
Or is it physics 40 that's terrible,0
"nah, you don't look like you'd be very good at it",0
If it makes you feel any better I havent started applying yet,0
How many monsters deep were you,0
What other classes are u looking at?,0
"Yeah, that’s what I’m talking about.",1
"What a strange, strange message",0
 I wish we could do laundry together and have a little fun folding clothes and stealing kisses    ,1
Your waist is fucking SNATCHED,1
Went to college in Providence... so I guess I'm coming from a lot of places,0
What classes are you in right now?,0
a little slave-ish,0
Go slow though,1
Cuz it’s mad wet,1
pets? people?,1
google it,0
What sort of reality TV show do you hope to be on?,0
blue and yellow,0
Vdub haul is 7/10. Points were given for seven bananas and variety of food. Points were deducted because box could have had much more food stuffed into it.,0
I feel like something's missing in my life...,1
Let’s exchange Spotify playlists and make guesses about each other’s personalities,1
Well your going to have to make up for dating Bailey by dating someone with a normal name like Joseph,0
I think I do but I’d like you to tell me.,1
I bet all your pictures do well with dudes 😎,1
isn't that lederhosen?,0
What are you wearing?,1
Damn corona. It could've been worse though. Need to remember to be grateful.,0
um what?,0
norwat,0
Me: I need socks!,1
I want you to grab me and kiss me,1
Just added 👀,1
"i don't think anyone cares, outside of myanmar 😜",1
Hmmm maybeee,0
Just a tank top and shorts ;),1
Aw thank you! I like your hair,0
Yeah exactly! Measuring KPIs so that what marketing is doing is actually worth it 😂,0
gelatin? idk,0
"Finally, my suspicion has been confirmed",0
ahh yep,0
I want your cock so bad my pussy is aching,1
i'd like to get into medicine,0
"Way ahead of you, baby. I’ve been squeezing my DD’s when you type.",1
OMG your huge hard dick is filling up my ass,1
With your other finger only insert your pinky,1
You should try magnesium and vitamin B2 if you haven't already. There is some decent research suggesting that they help,0
Sadly lost the stilts but can still give you a piggy back ride. Practically the same,1
I'll talk to u in a sec after I'm done.,1
Are you big into partying?,0
I’m in the states 😆,0
Yeah that’s me hahahaha the young Kanye,0
Babe send more,1
"he's doing jazz sax at uni, not sure how good he is though",0
"Please, I will, keep sucking my cock",1
Me: I’m not letting you see my dick till I see that little coochie that you won’t be hiding from me much longer,1
Me: Well come see me,1
"Your chest, mmhm... Lickable, Your abs... I lick them tooo",1
Sorry I haven’t checked Tinder in a minute haha but if I go off of yesterday I’d probably say the end of yesterday. I got some work done I was pushing off. Finally felt productive lol,0
😜,1
So did u leave the stove on?,0
oh yeah...,1
Aaargh... Mhmmmm,1
Well we matched on Harry lol what’s ur fav song,0
Hey ;),1
"Exactly! I think if I were to do college again I’d try some more creative stuff tho, some of the work I see Some people do is so cool",0
Only if you want me to be.,1
"nice, usually only law students make bad law jokes lol",1
 are you available to hang out later,1
i'm sticking around uni for a while 😸,0
Looks like it’s laundry day huh? :p,1
interesting choice,0
are you studying politics or something,0
nice crown,1
Okay,1
I think the deposit was lost when Stian rode a penny board into the wall LOL,0
<pussy moistening>,1
and then i would slowly speed it up,1
That’s what I’m drinking tonight,0
And cuddle me after all this rough lovings.,1
"yep, but it's pretty good anyway",0
Such a mood,0
i've played a whole heap of instruments but i completely suck at them all except the uke,0
Bet but it’s only fair that I get to use your shoulders sometimes too,0
Autocorrect,0
"The best picnic ever ofc. Wine, grapes, and the best charcuterie plate u could ask for",1
Is it a dealbreaker that I cant whistle,1
obesity,0
I’m curious what was your favorite part of yesterday?,1
so you're from brisbane?,0
Me: Yeah I’m not actually going to San Diego LOL,1
If you have to get lube or use your spit and get yourself wet down there,1
Natalie Natalie Natalie,1
I could just tell you liked to dress up and ride ponies. Am I good or what,1
Hmm my guess is 4’11 with 6’11 energy,1
The David Dobrik one?,0
he looks pretty cosy in his scarf,0
Gimme your number for ease?,1
are you drunk or something?,0
It’s alright we can just practice then,1
have you heard of symphonic metal? a friend of mine likes it...,0
i heard jack white was on it,0
i have to be really careful now because i talked about siberia and she thought that was a country,0
haha yeah he's made so many cool records,0
 your eyes are like shining stars i could get lost in them forever ,1
wbu?,0
Your such a turn on;),1
hence the ai thing,0
Or when you're bent over my bed,1
What’s your best pickup line,1
"cool, what's your band's name",1
"haha he's killer
it's not actual croquet altho we did watch a few rounds, it's more of a festival with food trucks and some croquet lawns",1
"T-shirt and jeans, bare feet, red pedicure.",1
Who should we kill,0
Hey we have a lot in common,0
idk,0
❤️❤️❤️,1
I wish I could take you with me to paradise.,1
your last photo is very enlightening,1
"Turn over, Ima eat your ass.",1
Let’s go halves on a baby,1
I wish I could work alongside you and take breaks to steal kisses when no one is looking.,1
Can you imagine my hands gliding across your skin?,1
or a dipshit,0
I want to fill you up and make you scream ;),1
Great.. ;),1
" I would feel much better if I could spend some time with you, and see that beautiful smile of yours    ",1
I usually watch the american one but I've been getting into the international recently. Show got killed a little bit for me when I learned it was fake though,0
?*,0
Hey 😉,1
nah volunteering,0
nah i'm doing a science degree,0
It just gets so tiring 😞,0
I could use a pick-me-up from a gorgeous someone like you.,1
Well hmu with ur snap and one day it’ll work out,1
do you live in st kilda?,0
Even if we can’t do it all 2 4 lokos and Chuck E. Cheese sounds like a win to me,0
Hey.,1
"in storage i think, but it exists",0
I started eating you out very gently,1
data projectors live to spite humans,0
so not fair! which uni do you go to?,0
"gambling is such a downward spiral, it's a mental illness",0
you like maths then,0
"i went through all of that after year 12 as well, except with umat",0
San Diego? Hmm,1
Witch,0
You can move the panties to the side,1
"yep that was when she was younger, she's fatter and more demented now",0
well it took long enough lol,1
I see that UW dorm bed lol which dorm did u stay in?,1
I aspire to break into the industry some day,0
Haha no she hasn’t made one yet either,0
cool pineapple 🍍,1
How u feel baby girl;),1
Ah it's great. I want fuck your mouth for a bit ;) As you look into my eyes.,1
Bought to start spin class… Ttyl :*,1
fuck that's a lot of red wine,0
Ramming my cunt with this candle like a sex freak,1
"the ptero/pegasus line is odd, FYI",0
I would love to fuck you with your toys,1
favourite thing from maccas?,1
Maybe just a little 🙂,1
Marvins room hrs,0
I suck at smash but what makes you think you stand a chance at jeopardy,0
"Okay! What's your field? Could it be toxicology. I hope not 🥲💩. 

I'm working full time. No concrete plans to go back to school for a while. Working at a Service Desk for an insurance company",0
Ok now your turn,1
why are you advertising a tattoo parlour?,0
*sturt,0
Let’s make a movie,1
"there aren't many swedish restaurants, at least in my end of town",0
haha yep,0
Pretty boring,0
"Ilana, I understand it can be I intimidating to talk to someone as attractive as myself but I am not sure how we can figure out if we are soilmates if we dont speak.",1
mhmm?,1
Sorry to disappoint,0
is that an italian greyhound?,1
"nah, i'm on uni holidays",0
cae?,0
I'm going to hold your hands down and peel your pussy lips apart so I can lick your clit and stick my tongue inside you. Then when you are dripping wet I'm going to push my hard dick into your tight pussy as deep as I can.,1
ha yeah they are,0
I plunge my tongue in your wet hole. Ahhh it's so beautiful.,1
One day,0
"biology, life sciences",0
weimaraner,0
" I wish I could share a sweet treat with you, like a box of chocolates or a chocolate cake    ",1
How has your week been?,0
um i haven't quite decided...maybe pathology or anatomy,0
You have the most snatched waist I’ve ever seen,1
i had some meatmother and mr claws and a tin of ice cream too 😸🍦,1
ahh right,0
"My cock gets so hard when i think about fucking you, kissing your neck and pulling your nipples hard.",1
thanks,0
"probably, i have no idea what i want/am looking for",0
He:So come sit on my face,1
I want to go all night,1
hercules had a pegasus,0
Lol.. spin class,1
Me: You want to see my dick don’t you. You want to taste it,1
ruyton,0
yeah mom's an expat,0
i meant in the photo,0
we make a lot of jokes about this guy's love for goats,0
You have any plans for thanksgiving?,0
"Bending you over the kitchen island and fucking you from behind, that's the best position",1
"why thank you, what do you listen to?",1
"didn't know they were that old, will have a listen 🎧",0
I was kidding about the floss we can do something normal,0
Good girl. Now take your middle finger and ease it between your pussy lips.,1
Wowwwww so I’m not your favorite 😞,1
"I wish I could stay up all night talking to you, but I have to be responsible and get some rest for work.",1
*r u,0
Nope belligerent after xs lol,1
It’s alright your insta bio will look 🔥🔥,0
Hey how’s it going haha what’s the coolest thing you’ve done in quarantine so far,0
is it a golden retriever? mine's name is honey,1
we had to remember the periodic table up to 36 in 1st year chem,0
Sounds perfect to me:) what're you doing tomorrow?,1
right,0
"I'll make you shake, that's such a turn on for me",1
"i don't judge spelling haha, grammar's another story",0
Let’s get married for tax purposes,1
haha i'm 3rd this year,0
chicken nuggets + the little cheeseburger,0
😺,1
okay well not exactly,0
Are we about to kiss right now 😳,1
Yeah;),1
Your hands are rough (giggles) and strong and manly.,1
"i read about it in rolling stone, you ser",0
they exist in melbourne?,0
Can I have a sprinkle of your magic seasoning?,1
"it's a fine name, but it could be something else, like a distant relative's name",0
Phew thought it might be a deal breaker,0
"How’s my pussy, baby?",1
wow that's good,0
Tell me how baby,1
"yep, she saw one in the dentist's office and thought it was cool",1
U close to cumming?,1
well alcohol is expensive... haha EDM? i'm more indie rock/pop but that's not really for dancing,1
epiphone?,0
I already showed you my chest. 😉,1
it says on your bio,0
Mhmmm ;) and then I'm going to turn you over and put my hard cock deep inside you ;),1
How much did u make on the textbooks?,0
not just then! see the thing about the clump of dog hair,0
The secret is a full stick of butter,0
"nice, couldn't find slave labour at home?",1
"they drive on the other side, right?",0
I would rather spend my time getting to know you and exploring our shared interests.,1
U tryna link?,1
Could you please....,1
Currently looking more for friends with sexual tension hahaha,1
How was spin class boo. I can’t imagine that you’re even more sexy now,1
Yeah! Next winter I’ll be all done sadly,0
vce summer school mostly for disadvantaged students,0
Melanie you are absolutely killing it with the hats,1
vomit,0
Brownies are my love language,0
I'm hoping you can teach me how to spice things up in the kitchen.,1
and why is it so stressful?,0
Ah then no I have not tasted tiddy milk 😂,1
I wish I could take you to the movies with me and introduce you to my family.,1
You can borrow my stilts anytime 🤝,1
"3 years, i finish at the end of this year 🎉",0
"why, are you planning on acquiring an exotic pet?",0
"or as we sometimes call it, brisvegas :P",1
No worries I usually have them off too so I spend less time on this app hahaha,0
why are you called postman?,0
oatmeal is like 80 cents a pound,0
Man I'm gonna have some fun with you,1
How is your life going right now 1-10 hit me with it,0
Lube up.,1
I want to lay you down on the bed and take your panties off with my teeth inch by inch,1
what do you do that requires so much time spent out of phone reception?,0
like it? i don't have an opinion on lederhosen either way i was just asking if that is what the costume is,0
Point is we should go on a date so I can teach you how to floss,0
That's my girl,1
what r u on this godforsaken app for? :),1
"🙈 haha long time, whatchu been up to",1
a dart? isn't that like a cigarette,0
how does the beer can tower work?,0
<heart pounding>,1
have you seen the kangaroo at unistore?,1
I’ll keep you updated on the great memories we make LMao,0
Soilmates?,1
Til you scream and slap the mattress with pleasure,1
Well it looks like I'm going to have to cook you some spaghetti,0
she doesn't really like it,0
is that charles sturr,0
Meet outside alder in 10?,1
And I'll kiss your neck and and slowly go in and out of you ;),1
i changed it but tinder's slow to update,0
God that sounds gross 🤮,0
Until I kiss your body everywhere and spend some time caressing your breasts and neck,1
A bit wbu,0
surely you must have a favourite *air guitar*,1
you didn't like monash?,0
"new york, the empire state",0
"I’ve been watching some movies! I just watched Love, Simon and 13th this past weekend",0
then australia 🌍,0
just then,0
"Its settled, I would like to ask for your hand in marriage",1
dear god i hate selfies but my hair was cooperating today and i felt obliged to document it,1
well i suppose if it's a place dedicated to smoking it's not so bad,0
then i want to kiss all the way down the inside of your thighs,1
do you feel like hanging out later,1
i know cats need it,0
I must come clean the stilts are more of a wish than a reality 😞 a man can dream,0
Please fuck me really hard,1
Lol funny huh?,1
Let’s swap playlists and make guesses about each other’s personalities,1
but those popping candy frozen thingos 😻,0
Those are soooo good Falling is a favorite of mine but also Meet me in the hallway and sign of the times,0
they make lactose free milk,0
No crazy pick up line sorry :(,0
Do you get a cut of the profits?,0
I hate these gifs,0
it's good fun we've been bribing the small children with candy,0
Repeatedly,1
Then you share something in common 🤪,1
I lean forward as I fuck you and slowly kiss u again. You have me. I have no control..,1
I'm going to rub my pussy thinking about you,1
your smile is so contagious it makes my day brighter ,1
Is the dodgeball you are referring to the movie or the game,0
Are bars considered essential businesses,0
Okay cool,0
Nothing can separate us,1
I wanna hold you up against the shower wall and kiss you all over your body,1
What are u studying?,0
I can't wait to work up a sweat at the gym and then come home to you for some post-workout fun.,1
Why are the good ones always 5000 miles away?,1
"I’m probably going to hurt you with my cock a little bit when I see you. Just a little, don’t worry we can still be friends afterwards. But yeah, I’m going to be a bit rude with your lil body",1
i'm going to assume it's the thing about smoking alcohol,0
Good I would hope so,1
People told me to watch the office and then all of the sudden two weeks have gone by and I've done nothing else,0
but doges are the best,0
Going good! Wbu?,0
That's what I want,1
learn something knew everyday,0
do you miss heart attack inducing american food?,1
Oh yum I wanna ride that shit until your toes curl 😉,1
Yeah that's absurd. I guess they can get away with it cause the area is so expensive.,0
"Slept pretty okay myself. Jogged on the treadmill yesterday so that's probably why. 

How did you sleep? 👴😁",0
Whattt I’m super jealous I became a fan too late 😞,1
What’s up pumpkin. I’m headed out to watch the game come meet up. I was sexy boy outside of xs the other night I should have just stolen you that night!,1
Who do u wanna choose?,0
Should I pull on my nipples?,1
"The mere thought of you is giving me a headache, but in the best way possible.",1
Ok babe cum. My cock is pumping like crazy into u.. You are just in heaven waiting for your Pussy to release.. It's building up..Cum on baby cum for me.. Finger your Pussy hole.. Give me your cum all over my face ;),1
"uni, wbu?",0
I hope you have a lot of airline miles,0
I think you have a magical power to heal me with your smile.,1
I see u I respect that,0
You're pulling my hair back so that my back arches just a bit so you can hit closer to my gspot when you're inside of me,1
you had a moment thingo?,0
croquet,0
You guessed the next line 😤 the Y is silent,1
"I may not have everything figured out yet, but I do know that I want you in my life.",1
Oops that was for Julie sorry,1
I have to do it in September lol,1
if you're 3rd year i should probably congratulate you for not dropping out,0
Thankfully I have a beautifully shaped head so I look forward to those days,0
how are you?,0
Hm I’ll see if I can find a picture,1
"hahaha, i do science",0
Me: You already have some in your phone I’m sure,1
 I wish I could introduce you to my mom and show her how amazing you are    ,1
"Hey Sammy, you have a great smile!",1
Grab your titties.,1
we have dark floors so there's always clumps of fur everywhere,0
are you into strange violent video games,0
specimen's i've seen are mostly 20 year old varieties,0
near swinburne? i think i know the one,0
Before we go on a date I have to know what the cardboard box looks like,1
I know what u mean,0
I was using my wand thinking about you fingering me with my plug in holding my wand to my Clit slowly pressing and easing off massaging me with the wand my hands tied above me so I was helpless to you as you made me squirt and cum and splash till you were satisfied,1
Feeling strong 7 vibes today but 3 is my normal,1
and a friend of mine had the weirdest legends about kangaroos,0
